"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","R","H","2B","3B","HR","RBI","BB","SO","SB","CS","AVG","OBP","SLG","OPS"
"Cody Asche","MIN","OF","199","FA","30","","202.5","1.57","129","425","41","104","22","3","12","39","26","111","1","2",".245",".294",".395",".689"
"James McCann","NYM","C","200","FA","30","","200.5","1.76","114","401","32","106","18","5","7","41","16","90","0","1",".264",".297",".387",".683"
"Caleb Joseph","TOR","C","201","FA","34","","199.5","2","100","320","38","75","16","1","11","49","27","72","0","0",".234",".299",".394",".693"
"Eugenio Suarez","CIN","3B","202","NCNF","29","","197.5","2.04","97","372","42","104","19","2","13","48","17","94","4","1",".280",".315",".446",".761"
"Jose Ramirez","CLE","3B","203","Nunez","28","","195","2.01","97","315","50","69","14","3","6","27","32","39","10","4",".219",".291",".340",".631"
"Jackie Bradley Jr.","(N/A)","OF","204","ZL","30","","194","2.62","74","221","43","55","17","4","10","43","27","69","3","0",".249",".335",".498",".832"
"Lonnie Chisenhall","(N/A)","OF","205","FA","32","","191","1.8","106","333","38","82","19","1","7","44","23","69","4","1",".246",".294",".372",".667"
"Yasiel Puig","(N/A)","OF","206","FA","30","","189","2.39","79","282","30","72","12","3","11","38","26","66","3","3",".255",".322",".436",".758"
"Eric Sogard","MIL","3B","207","FA","34","","189","1.57","120","372","40","92","12","3","1","37","23","50","6","1",".247",".294",".304",".598"
"Jake Lamb","OAK","3B","208","FA","30","","187","1.75","107","350","38","92","15","5","6","34","36","97","3","2",".263",".331",".386",".716"
"Aaron Hill","(N/A)","3B","209","FA","38","","185.5","1.6","116","313","32","72","18","0","6","39","31","54","7","2",".230",".295",".345",".640"
"Ruben Tejada","(N/A)","SS","210","FA","31","","185.5","1.6","116","360","36","94","23","0","3","28","38","70","2","1",".261",".338",".350",".688"
"Kelly Johnson","NYM","2B,3B,OF","211","FA","38","","184.5","1.66","111","310","38","82","11","0","14","47","23","81","2","1",".265",".314",".435",".750"
"James Loney","NYM","1B","212","FA","36","","184.5","1.77","104","361","25","101","16","0","4","32","23","34","2","4",".280",".322",".357",".680"
"Preston Tucker","(N/A)","OF","213","FA","30","","184.5","1.88","98","300","35","73","19","0","13","33","20","68","0","2",".243",".297",".437",".734"
"Yan Gomes","WSH","C","214","FA","33","","183.5","1.93","95","363","38","84","22","0","12","45","13","104","0","0",".231",".267",".391",".659"
"Travis d'Arnaud","ATL","C","215","ZL","31","","182.5","2.72","67","239","31","64","14","1","12","41","23","49","0","0",".268",".340",".485",".825"
"Scooter Gennett","(N/A)","2B","216","FA","30","","182","1.6","114","375","42","99","18","4","6","29","12","68","1","3",".264",".294",".381",".675"
"Jonathan Schoop","DET","2B","217","BFT","29","","181.5","2.11","86","305","34","85","17","0","15","39","9","79","2","0",".279",".306",".482",".788"
"Omar Infante","ATL","2B","218","FA","38","","181.5","1.46","124","440","39","97","23","7","2","44","9","69","2","2",".220",".234",".318",".552"
"Cory Spangenberg","MIL","3B","219","FA","29","","181.5","1.68","108","303","38","82","17","5","4","21","28","75","9","4",".271",".333",".399",".733"
"J.J. Hardy","(N/A)","SS","220","FA","38","","180","1.58","114","411","45","90","14","0","8","37","20","88","0","0",".219",".253",".311",".564"
"Anthony Rendon","LAA","3B","221","MBC","30","","178","2.23","80","311","43","82","16","0","5","25","36","70","1","2",".264",".344",".363",".707"
"Jordy Mercer","NYY","SS","222","FA","34","","177.5","1.53","116","394","34","96","21","0","3","34","27","73","3","2",".244",".293",".320",".613"
"Stephen Piscotty","OAK","OF","223","CP DLT","29","","175.5","2.79","63","233","29","71","15","4","7","39","20","56","2","1",".305",".359",".494",".853"
"Wil Myers","SD","OF","224","NT 13","30","","175","2.92","60","225","40","57","13","1","8","29","27","55","5","2",".253",".336",".427",".763"
"Matt Holliday","(N/A)","OF","225","FA","40","","174.5","2.39","73","229","24","64","16","1","4","35","39","49","2","1",".279",".394",".410",".804"
"Yolmer Sanchez","CHW","3B","226","FA","28","","173","1.44","120","389","40","87","23","1","5","31","19","81","2","2",".224",".268",".326",".595"
"Blake Swihart","(N/A)","OF","227","FA","28","","173","2.06","84","288","47","79","17","1","5","31","18","77","4","2",".274",".319",".392",".712"
"Devon Travis","(N/A)","2B","228","FA","29","","172.5","2.78","62","217","38","66","18","0","8","35","18","43","3","1",".304",".361",".498",".859"
"Jarrod Dyson","CHW","OF","229","FA","36","","170.5","1.89","90","200","31","50","8","6","2","18","14","37","26","3",".250",".311",".380",".691"
"Jason Castro","SD","C","230","FA","33","","166.5","1.6","104","337","38","71","19","0","11","31","33","115","0","0",".211",".283",".365",".648"
"Darin Ruf","SF","OF","231","FA","34","","165","1.56","106","268","30","63","12","0","12","39","21","69","1","0",".235",".300",".414",".714"
"Andres Blanco","(N/A)","2B","232","FA","36","","165","1.56","106","233","32","68","22","3","7","25","21","44","1","1",".292",".360",".502",".863"
"Abraham Almonte","(N/A)","UT","233","FA","31","","164","2","82","232","36","58","12","5","5","24","21","52","7","1",".250",".310",".409",".719"
"Corey Dickerson","MIA","OF","234","DEAL","31","","163","2.51","65","224","30","68","18","2","10","31","10","56","0","1",".304",".333",".536",".869"
"Travis Shaw","(N/A)","3B","235","FA","30","","161.5","2.48","65","226","31","61","10","0","13","36","18","57","0","1",".270",".327",".487",".813"
"Derek Dietrich","TEX","UT","236","FA","31","","161","1.79","90","250","38","64","14","3","10","24","23","65","0","2",".256",".346",".456",".802"
"Jed Lowrie","NYM","2B","237","FA","36","","161","2.33","69","230","35","51","14","0","9","30","28","43","1","0",".222",".312",".400",".712"
"Dustin Ackley","(N/A)","OF","238","FA","32","","158","1.46","108","238","28","55","11","3","10","30","18","45","2","2",".231",".284",".429",".712"
"Brayan Pena","DET","C","239","FA","38","","158","1.46","108","333","17","91","17","0","0","18","29","34","2","0",".273",".334",".324",".659"
"Robinson Chirinos","NYM","C","240","FA","36","","156.5","2.01","78","233","33","54","16","1","10","34","28","62","0","0",".232",".325",".438",".762"
"Sam Fuld","(N/A)","OF","241","FA","39","","154.5","1.29","120","290","34","57","16","3","2","22","30","55","9","3",".197",".276",".293",".569"
"Franklin Gutierrez","(N/A)","OF","242","FA","37","","154.5","2.62","59","171","27","50","11","0","15","35","14","54","0","0",".292",".354",".620",".974"
"David DeJesus","(N/A)","OF","243","FA","40","","154","1.38","112","288","27","67","9","2","5","30","21","52","3","2",".233",".297",".330",".626"
"Grady Sizemore","(N/A)","OF","244","FA","38","","152","1.57","97","273","24","69","17","0","6","33","20","60","3","3",".253",".307",".381",".688"
"Joey Butler","(N/A)","UT","245","FA","34","","151.5","1.72","88","257","30","71","12","0","8","30","16","82","5","2",".276",".326",".416",".742"
"Leonys Martin","CLE","OF","246","FA","32","","149.5","1.57","95","288","26","63","12","0","5","25","16","69","14","5",".219",".264",".313",".576"
"Josh Phegley","CHC","UT","247","FA","32","","148","2.03","73","225","27","56","16","1","9","34","14","51","0","0",".249",".300",".449",".749"
"Chris Iannetta","(N/A)","C","248","FA","37","","147","1.6","92","272","28","51","10","0","10","34","41","83","0","1",".188",".293",".335",".628"
"Rusney Castillo","BOS","OF","249","FA","33","","146.5","1.83","80","273","35","69","10","2","5","29","13","54","4","5",".253",".288",".359",".647"
"Ryan Raburn","(N/A)","OF","250","FA","39","","146","1.78","82","173","22","52","16","1","8","29","23","44","0","0",".301",".393",".543",".936"
"Zack Cozart","(N/A)","SS","251","FA","35","","145.5","2.75","53","194","28","50","10","1","9","28","14","29","3","3",".258",".310",".459",".769"
"Ryan Flaherty","(N/A)","3B","252","FA","34","","143.5","1.58","91","267","34","54","8","3","9","31","26","81","0","0",".202",".281",".356",".637"
"Paulo Orlando","(N/A)","OF","253","FA","35","","142.5","1.66","86","241","31","60","14","6","7","27","5","53","3","3",".249",".269",".444",".713"
"Michael Conforto","NYM","OF","254","MSBC","27","","142","2.54","56","174","30","47","14","0","9","26","17","39","0","1",".270",".335",".506",".841"
"John Jaso","(N/A)","1B","255","FA","37","","141","2.01","70","185","23","53","17","0","5","22","28","39","1","2",".286",".380",".459",".839"
"Tyler Flowers","ATL","C","256","FA","34","","140","1.25","112","331","21","79","12","0","9","39","21","104","0","1",".239",".295",".356",".652"
"Matt Wieters","STL","C","257","FA","34","","135.5","1.81","75","258","24","69","14","1","8","25","21","67","0","0",".267",".319",".422",".742"
"Cameron Rupp","CLE","C","258","FA","32","","135","1.67","81","270","24","63","9","1","9","28","24","71","0","1",".233",".301",".374",".675"
"Alexi Amarista","(N/A)","SS","259","FA","31","","134","1.14","118","324","28","66","10","4","3","30","24","55","5","1",".204",".257",".287",".544"
"Melvin Upton Jr.","(N/A)","OF","260","FA","36","","134","1.54","87","205","23","53","12","4","5","17","21","62","9","3",".259",".327",".429",".757"
"Mike Aviles","(N/A)","2B,SS","261","FA","39","","133.5","1.36","98","290","37","67","10","0","5","17","20","38","3","1",".231",".282",".317",".599"
"Elian Herrera","LAD","2B","262","FA","35","","133","1.6","83","256","29","62","18","0","7","33","18","72","3","1",".242",".290",".395",".684"
"Hank Conger","(N/A)","C","263","FA","32","","132.5","1.82","73","201","25","46","11","0","11","33","23","63","0","1",".229",".311",".448",".759"
"Eduardo Nunez","NYM","OF","264","FA","33","","132","1.83","72","188","23","53","14","1","4","20","12","29","8","4",".282",".327",".431",".758"
"Alex Guerrero","LAD","OF","265","FA","34","","131.5","1.24","106","219","25","51","9","1","11","36","7","57","1","0",".233",".261",".434",".695"
"Greg Bird","PHI","1B","266","CP DLT","28","","131","2.85","46","157","26","41","9","0","11","31","19","53","0","0",".261",".343",".529",".871"
"Ketel Marte","ARI","2B","267","NT 13","27","","130.5","2.29","57","219","25","62","14","3","2","17","24","43","8","4",".283",".351",".402",".753"
"Travis Snider","MIA","OF","268","FA","32","","129","1.48","87","237","24","55","12","2","4","28","26","66","1","0",".232",".313",".350",".663"
"Kike Hernandez","(N/A)","2B","269","NT 13","29","","128","1.68","76","202","24","62","12","2","7","22","11","46","0","2",".307",".346",".490",".836"
"Scott Van Slyke","(N/A)","OF","270","FA","34","","128","1.33","96","222","19","53","14","0","6","30","23","62","3","1",".239",".317",".383",".700"
"Brandon Barnes","(N/A)","OF","271","FA","34","","127","1.2","106","255","30","64","13","2","2","17","21","67","4","2",".251",".314",".341",".655"
"Jonny Gomes","(N/A)","OF","272","FA","40","","127","1.34","95","225","29","48","9","0","7","26","31","81","1","1",".213",".313",".347",".660"
"Tyler Saladino","(N/A)","3B","273","FA","31","","125.5","1.85","68","236","33","53","6","4","4","20","12","51","8","2",".225",".267",".335",".602"
"Aaron Altherr","NYM","OF","274","FA","29","","124","3.18","39","137","25","33","11","4","5","22","16","41","6","2",".241",".338",".489",".827"
"Tommy Pham","SD","OF","275","Nunez","32","","121.5","2.34","52","153","28","41","7","5","5","18","19","41","2","0",".268",".347",".477",".824"
"Justin Maxwell","(N/A)","OF","276","FA","37","","120.5","1.21","100","249","26","52","8","2","7","26","20","76","2","1",".209",".275",".341",".616"
"Tim Beckham","(N/A)","SS","277","FA","30","","120","1.46","82","203","24","45","7","4","9","37","13","69","3","1",".222",".274",".429",".702"
"Tucker Barnhart","CIN","C","278","FA","29","","119.5","1.48","81","242","23","61","9","0","3","18","25","45","0","1",".252",".324",".326",".650"
"Carlos Perez","OAK","C","279","FA","30","","119.5","1.39","86","260","20","65","13","0","4","21","19","49","2","0",".250",".299",".346",".645"
"Wilin Rosario","(N/A)","C,1B","280","FA","31","","119.5","1.37","87","231","22","62","14","1","6","29","8","56","2","1",".268",".295",".416",".710"
"Roberto Perez","CLE","C","281","FA","31","","119","1.7","70","184","30","42","9","1","7","21","33","64","0","0",".228",".348",".402",".751"
"Carl Crawford","(N/A)","OF","282","FA","39","","117.5","1.7","69","181","19","48","9","2","4","16","10","41","10","2",".265",".304",".403",".707"
"Carlos Ruiz","(N/A)","C","283","FA","41","","114.5","1.33","86","284","23","60","13","1","2","22","28","43","1","1",".211",".290",".285",".575"
"Jake Smolinski","(N/A)","OF","284","FA","31","","114","1.5","76","166","24","32","7","2","6","26","19","39","1","1",".193",".281",".367",".649"
"Gio Urshela","NYY","3B","285","MSBC","29","","112","1.38","81","267","25","60","8","1","6","21","18","58","0","1",".225",".279",".330",".608"
"Kelby Tomlinson","(N/A)","2B","286","FA","30","","111.5","2.06","54","178","23","54","6","3","2","20","14","40","5","4",".303",".358",".404",".762"
"Tyler Collins","(N/A)","OF","287","FA","30","","111","1.85","60","192","18","51","11","3","4","25","13","43","2","1",".266",".316",".417",".732"
"Peter Bourjos","(N/A)","OF","288","FA","33","","110.5","0.94","117","195","32","39","8","3","4","13","19","59","5","8",".200",".290",".333",".623"
"Domonic Brown","(N/A)","OF","289","FA","33","","110.5","1.75","63","189","19","43","6","1","5","25","14","36","3","1",".228",".284",".349",".634"
"Shane Robinson","ATL","OF","290","FA","36","","110","1.33","83","180","28","45","7","3","0","16","12","29","6","1",".250",".299",".322",".621"
"Mike Zunino","TB","C","291","FA","29","","108.5","0.97","112","350","28","61","11","0","11","28","21","132","0","1",".174",".230",".300",".530"
"Adonis Garcia","(N/A)","3B","292","FA","35","","108.5","1.87","58","191","20","53","12","0","10","26","5","35","0","0",".277",".293",".497",".790"
"Domingo Santana","(N/A)","OF","293","NT 13","28","","108","2.08","52","160","20","38","7","0","8","26","20","63","4","1",".237",".337",".431",".768"
"David Wright","(N/A)","3B","294","FA","37","","107","2.82","38","152","24","44","7","0","5","17","22","36","2","1",".289",".379",".434",".814"
"Jason Bourgeois","CHW","OF","295","FA","38","","107","1.57","68","196","28","47","5","2","3","14","14","33","3","1",".240",".294",".332",".625"
"Matt Joyce","MIA","OF","296","FA","36","","106.5","1.15","93","247","17","43","12","1","5","21","30","67","0","3",".174",".272",".291",".564"
"Ezequiel Carrera","(N/A)","OF","297","FA","33","","106.5","1.17","91","172","27","47","8","0","3","26","11","45","2","1",".273",".321",".372",".693"
"Josh Hamilton","(N/A)","OF","298","FA","39","","106","2.12","50","170","22","43","8","0","8","25","10","52","0","0",".253",".291",".441",".732"
"Gordon Beckham","(N/A)","2B","299","FA","34","","104.5","1.04","100","211","24","44","8","0","6","20","19","43","0","1",".209",".275",".332",".607"
"Mikie Mahtook","PHI","OF","300","FA","31","","104","2.54","41","105","22","31","5","1","9","19","6","31","4","3",".295",".351",".619",".970"
"Chris Denorfia","(N/A)","OF","301","FA","40","","102.5","1","103","212","18","57","11","1","3","18","15","56","0","1",".269",".319",".373",".691"
"JB Shuck","(N/A)","OF","302","FA","33","","102.5","1.3","79","143","15","38","8","2","0","15","16","16","7","5",".266",".340",".350",".689"
"Eric Campbell","OAK","1B","303","FA","33","","101.5","1.43","71","173","28","34","8","0","3","19","26","37","5","3",".197",".312",".295",".607"
