"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","AVG","RC","TB","XBH","HBP","IBB","SH","SF","GIDP","Sl","CYC"
"Juan Carlos Gamboa","(N/A)","SS","3319","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marty Gantt","TB","OF","3320","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Griffin Garabito","NYY","2B","3321","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pablo Garabitos","MIL","OF,P","3322","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adonis Garcia","(N/A)","3B","3323","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alan Garcia","SD","OF","3324","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alejandro Garcia","HOU","OF","3325","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Garcia","CHW","2B","3326","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Garcia","ATL","1B","3327","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Darol Garcia","LAD","SS","3328","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Garcia","ATL","SS","3329","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eudor Garcia","NYM","3B","3330","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hector Garcia","ATL","OF","3331","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jhostynxon Garcia","BOS","OF","3332","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Garcia","LAD","OF","3333","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Garcia","TB","2B","3334","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Julio Garcia","LAA","SS","3335","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Omar Garcia","MIL","OF","3336","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orlando Garcia","SF","2B,SS","3337","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oswaldo Garcia","ARI","C","3338","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rene Garcia","HOU","C","3339","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Roman Garcia","HOU","1B","3340","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yunior Garcia","LAD","OF","3341","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eudor Garcia-Pacheco","NYM","3B","3342","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Willy Garcia","(N/A)","OF","3343","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Toby Gardenhire","MIN","2B","3344","FA","38","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeff Gardner","WSH","OF","3345","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Gardner","PIT","OF","3346","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tanner Gardner","TEX","OF","3347","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Garvey","PHI","OF","3348","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Garzillo","MIA","2B","3349","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marten Gasparini","KC","SS","3350","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Randolph Gassaway","BAL","1B","3351","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Gatewood","SD","C","3352","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Evan Gattis","(N/A)","C","3353","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Osvaldo Gavilan","PIT","OF","3354","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Gebhardt","ARI","SS","3355","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dustin Geiger","CHC","1B","3356","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeffrey Gelalich","CIN","OF","3357","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Genord","NYM","C,1B","3358","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Gentile","BOS","2B","3359","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan George","PIT","1B","3360","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max George","COL","2B,SS","3361","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Ghelfi","MIL","C","3362","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Giacalone","MIL","1B","3363","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Giansanti","CHC","OF","3364","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Gibbons","LAA","OF","3365","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cameron Gibson","DET","OF","3366","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Derrik Gibson","BOS","SS","3367","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Gibson","DET","OF","3368","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronnie Gideon","MIL","1B","3369","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trent Gilbert","OAK","2B","3370","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tommy Giles","LAD","3B","3371","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AJ Gill","(N/A)","1B,OF","3372","W (Wed)","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Gillette","STL","3B","3373","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyson Gillies","PHI","OF","3374","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jon Gilmore","CHW","3B","3375","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Caleb Gindl","SF","OF","3376","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ricky Gingras","HOU","C","3377","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cash Gladfelter","SEA","2B","3378","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Raphael Gladu","NYM","2B,OF","3379","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Todd Glaesmann","TB","OF","3380","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Glass","CHW","OF","3381","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Glenn","MIA","OF","3382","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Godbold","LAD","OF","3383","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sean Godfrey","ATL","OF","3384","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Godinez","LAD","2B","3385","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Godoy","STL","C","3386","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyrell Godwin","WSH","OF","3387","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Goebbert","(N/A)","1B","3388","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Goeddel","WSH","OF","3389","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Goedert","HOU","3B","3390","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Goedert","CLE","2B","3391","FA","35","","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0"
"Granden Goetzman","TB","OF","3392","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ethan Goforth","PIT","C","3393","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Gold","TOR","C","3394","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reggie Golden","CHC","OF","3395","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steven Golden","PHI","OF","3396","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jakob Goldfarb","CHW","C","3397","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jason Goldstein","SEA","C","3398","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Gomez","MIA","2B","3399","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cristian Gomez","LAD","SS","3400","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edwin Gomez","DET","SS","3401","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gilbert Gomez","NYM","OF","3402","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelson Gomez","NYY","3B","3403","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rolando Gomez","LAA","SS","3404","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andy Gonzalez","PHI","2B","3405","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Benjamin Gonzalez","PIT","SS","3406","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Geraldo Gonzalez","DET","2B","3407","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hidekel Gonzalez","COL","C,1B","3408","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ivan Gonzalez","SEA","2B","3409","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ivan Gonzalez","CHW","C","3410","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jay Gonzalez","BAL","OF","3411","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joab Gonzalez","CLE","2B,SS","3412","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Gonzalez","MIL","OF","3413","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Julio Gonzalez","KC","2B,3B,SS","3414","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis M. Gonzalez","CIN","SS","3415","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maikol Gonzalez","COL","2B","3416","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthew Gonzalez","ATL","2B","3417","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miguel Gonzalez","DET","C","3418","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Misael Gonzalez","CHW","OF","3419","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Gonzalez","KC","C","3420","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Gonzalez","TEX","OF","3421","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wallace Gonzalez","HOU","OF","3422","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoel Gonzalez","PIT","C","3423","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoenny Gonzalez","STL","OF","3424","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alfredo Gonzalez","CHW","C","3425","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Riley Good","LAA","OF","3426","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Gordon","WSH","OF","3427","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Gore","MIN","SS","3428","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Terrance Gore","LAD","OF","3429","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reid Gorecki","NYY","OF","3430","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jalen Goree","SD","2B,SS","3431","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Diego Goris","SD","SS","3432","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"William Gorman","ARI","OF","3433","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Gose","CLE","OF","3434","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tuffy Gosewisch","MIL","C","3435","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cade Gotta","TB","OF","3436","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"JJ Gould","MIA","3B,SS","3437","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Preston Grand Pre","LAD","2B,SS","3438","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Grant","MIA","OF","3439","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Graterol","MIN","C","3440","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Gray","NYY","2B","3441","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Gray","KC","OF","3442","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Casey Grayson","STL","1B","3443","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Christopher Grayson","TEX","OF","3444","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Green","DET","C","3445","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dean Green","DET","1B","3446","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grant Green","MIA","2B","3447","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brodie Greene","CIN","SS","3448","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chase Greene","NYM","OF","3449","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Greene","TEX","3B","3450","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Justin Greene","CHW","OF","3451","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marcus Greene","SD","C","3452","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Todd Greene","SD","C","3453","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Greene","CHW","C","3454","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Greene","PHI","SS","3455","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Greer","SEA","1B,3B","3456","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Conrad Gregor","HOU","1B","3457","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Osmy Gregorio","TB","SS","3458","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Gregory","NYM","OF","3459","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Gretler","PIT","3B","3460","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Gridley","OAK","SS","3461","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keith Grieshaber","LAA","2B,SS","3462","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trey Griffey","SEA","OF","3463","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dalton Griffin","KC","OF","3464","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Griffin","ARI","1B","3465","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spencer Griffin","LAA","OF","3466","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gerrion Grim","BAL","OF","3467","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Grotjohn","ARI","2B,SS","3468","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Taylor Grzelakowski","MIN","C","3469","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Albert Guaimaro","BOS","OF","3470","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yeltsin Gudino","TOR","SS","3471","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alexander Guerra","CHC","C","3472","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Guerrero","LAD","OF","3473","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Guerrero","NYY","C","3474","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Emilio Guerrero","TOR","SS","3475","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gabriel Guerrero","(N/A)","OF","3476","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Guerrero","MIA","SS","3477","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Guerrero","HOU","OF","3478","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Guerrero","LAD","SS","3479","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hector Guevara","TB","2B","3480","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Javier Guevara","COL","C,1B","3481","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ben Guez","DET","OF","3482","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Guillotte","TOR","OF","3483","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dan Gulbransen","HOU","OF","3484","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angelo Gumbs","NYY","SS","3485","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitchell Gunsolus","BOS","3B","3486","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Gunter","MIA","3B","3487","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Taylor Gushue","WSH","C","3488","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dalton Guthrie","PHI","SS","3489","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Gutierrez","MIA","1B","3490","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Gutierrez","CHC","OF","3491","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nishell Gutierrez","SF","2B","3492","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Freddy Guzman","TB","OF","3493","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
