"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","W","SV","IP","K/9","BB/9","HR/9","GB/FB","HR/FB","BABIPA","ERA","LOB%","FIP"
"Logan Crouse","LAD","RP","2874","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Coleman Crow","LAA","RP","2875","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Crowley","LAA","P","2876","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Crownover","WSH","P","2877","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Israel Cruz","SF","SP","2878","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Cruz","TB","SP","2879","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Cruz","HOU","P","2880","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel Cuan","NYM","SP","2881","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel Cuenca","STL","RP","2882","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andry Cuevas","CIN","RP","2883","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Cuevas","WSH","P","2884","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peyton Culbertson","MIA","P","2885","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Culbreth","HOU","P","2886","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Culbreth","COL","P","2887","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trey Cumbie","TB","RP","2888","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Cunniff","MIA","RP","2889","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Cunningham","SD","P","2890","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Curlis","CIN","P","2891","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Curtis","ATL","P","2892","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keegan Curtis","NYY","P","2893","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Custred","ATL","RP","2894","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andro Cutura","MIN","P","2895","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Dahlberg","STL","P","2896","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Dahlstrand","BOS","P","2897","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Barrett Dail","CHC","P","2898","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gianluca Dalatri","STL","SP","2899","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dan Dallas","SD","P","2900","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthew Daly","TOR","P","2901","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Damron","OAK","P","2902","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brett Daniels","HOU","P","2903","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Daniels","ATL","P","2904","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Danish","(N/A)","RP","2905","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Darnell","(N/A)","RP","2906","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rudy Dale Darrow","ATL","SP","2907","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jack Dashwood","LAA","P","2908","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Davies","(N/A)","RP","2909","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Davila","KC","P","2910","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Davila","DET","RP","2911","W (Sun)","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andre Davis","KC","P","2912","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colby Davis","NYY","P","2913","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colton Davis","MIN","P","2914","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Davis","HOU","2B,P","2915","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Davis","TEX","P","2916","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Weston Davis","WSH","P","2917","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Davis","HOU","P","2918","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shane Dawson","TOR","P","2919","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Day","TB","P","2920","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Patrick Dayton","STL","P","2921","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian De Horta","LAA","RP","2922","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel De Jesus","DET","RP","2923","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miguel De Jesus","MIN","SP","2924","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Noel De Jesus","STL","SP","2925","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Frankie De La Cruz","MIL","RP","2926","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joel De La Cruz","(N/A)","SP","2927","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kelvin De La Cruz","CLE","SP","2928","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edgar De La Rosa","DET","SP","2929","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor De Leon","STL","SP","2930","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fautino De Los Santos","SD","RP","2931","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose De Paula","LAD","RP","2932","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Rafael De Paula","SD","SP","2933","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Simon De la Rosa","NYY","SP","2934","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Abel De los Santos","LAA","RP","2935","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin DeCarr","NYY","P","2936","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh DeGraaf","TOR","RP","2937","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis DeJesus","CLE","P","2938","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler DeLoach","LAA","SP","2939","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan DeLorenzo","STL","P","2940","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Levi Dean","SEA","P","2941","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pat Dean","(N/A)","SP","2942","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Travis Dean","NYY","P","2943","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Dease","TEX","P","2944","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeff Degano","NYY","P","2945","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fineas Del Bonta-Smith","COL","P","2946","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eduardo Del Rosario","MIN","SP","2947","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yeyfrey Del Rosario","TOR","SP","2948","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dimaster Delgado","ATL","SP","2949","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sam Demel","LAD","RP","2950","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Paul Demny","WSH","SP","2951","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Denato","PHI","P","2952","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Dennick","LAD","RP","2953","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthew Derosier","WSH","P","2954","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jorge Despaigne","ARI","SP","2955","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Odrisamer Despaigne","(N/A)","SP","2956","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Dettmann","ATL","P","2957","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alexis Diaz","CIN","P","2958","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Diaz","NYY","SP","2959","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Christian Josue Diaz","ATL","SP","2960","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dayan Diaz","(N/A)","RP","2961","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Donny Diaz","BOS","P","2962","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jhonathan Diaz","BOS","SP","2963","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jumbo Diaz","(N/A)","RP","2964","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Diaz","LAA","SP","2965","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malcolm Diaz","SD","P","2966","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller Diaz","ARI","RP","2967","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oneiver Diaz","STL","SP","2968","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Victor Diaz","CHW","RP","2969","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoljeldriz Diaz","NYY","RP","2970","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dale Dickerson","CLE","P","2971","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robbie Dickey","WSH","P","2972","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Dickson","(N/A)","RP","2973","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Dickson","PIT","P","2974","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brian Diemer","LAA","P","2975","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trey Dillard","LAD","P","2976","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Ditman","KC","P","2977","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mario Doble","MIA","SP","2978","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Dobzanski","STL","SP","2979","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zackry Dodson","PIT","SP","2980","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Dominguez","TOR","P","2981","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronald Dominguez","SEA","RP","2982","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tucker Donahue","TOR","P","2983","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Justin Donatella","ARI","P","2984","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chad Donato","HOU","P","2985","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Donofrio","STL","RP","2986","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Doolittle","OAK","RP","2987","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Danny Dopico","CHW","P","2988","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thomas Dorminy","SD","P","2989","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Dowdy","(N/A)","RP","2990","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dillon Drabble","KC","P","2991","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brady Dragmire","TOR","P","2992","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Drehoff","BOS","P","2993","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tim Drew","CLE","P","2994","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dustin Driver","OAK","P","2995","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Driver","SEA","P","2996","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Drossner","MIL","P","2997","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Calvin Drummond","DET","P","2998","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Drummond","BAL","P","2999","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Dube","BAL","P","3000","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Duchene","OAK","P","3001","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cole Duensing","LAA","P","3002","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonas Dufek","HOU","P","3003","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grant Duff","NYY","RP","3004","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Duff","NYM","P","3005","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Duke","BOS","P","3006","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Dula","TEX","P","3007","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Dum","TB","SP","3008","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Phil Dumatrait","MIN","RP","3009","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan Dunatov","CLE","OF,P","3010","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Frank Duncan","ARI","RP","3011","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Dunnington","SF","RP","3012","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Angel Duno","OAK","SP","3013","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sidney Duprey","SF","RP","3014","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Durham","NYM","P","3015","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Duron","BOS","RP","3016","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cutter Dyals","ATL","P","3017","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hilton Dyar","PHI","P","3018","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brad Dydalewicz","HOU","SP","3019","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Dye","KC","P","3020","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grant Dyer","PHI","P","3021","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Dykstra","CHW","P","3022","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brock Dykxhoorn","HOU","P","3023","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Dziedzic","KC","P","3024","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Eades","(N/A)","RP","3025","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kaleb Earls","MIL","P","3026","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Easton","MIN","1B,P","3027","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Echevarria","BAL","P","3028","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Eckelman","PIT","P","3029","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mark Ecker","DET","P","3030","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Travis Eckert","KC","P","3031","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nicholas Economos","PIT","P","3032","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chandler Eden","LAD","P","3033","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andrew Edwards","KC","P","3034","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chase Edwards","DET","P","3035","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jon Edwards","(N/A)","RP","3036","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Effross","CHC","P","3037","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Ege","MIA","RP","3038","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Logan Ehlers","TOR","P","3039","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Eichhorn","DET","SP","3040","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Eicholtz","MIA","P","3041","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Eisert","TOR","P","3042","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Ellenbest","TOR","P","3043","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Eller","TOR","P","3044","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brian Ellington","(N/A)","RP","3045","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Elliot","CHW","P","3046","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jensen Elliott","BAL","P","3047","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Ellis","(N/A)","RP","3048","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kent Emanuel","HOU","RP","3049","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malachi Emond","BAL","P","3050","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Geno Encina","TOR","P","3051","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gabe Encinas","NYY","SP","3052","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Engler","TEX","P","3053","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nic Enright","CLE","P","3054","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Eppler","PIT","SP","3055","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Erbe","PHI","SP","3056","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
